cid,has_tcmsp_mapping,herb_count,herb_names,tcmsp_mol_id_count,tcmsp_mol_ids,unique_edge_count,evidence_tiers,provenance_status
11447394,1,1,香附,1,MOL004055,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11449086,1,5,儿茶 | 土茯苓 | 桑枝 | 菝葜 | 鬼箭羽,1,MOL000730,5,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11457687,1,2,柴胡 | 檀香,1,MOL004716,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11461162,1,1,儿茶,1,MOL008428,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11462191,1,1,蔓荆子,1,MOL011900,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11462401,1,1,延胡索,1,MOL004200,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11468733,1,7,三七 | 人参 | 人参叶 | 竹节参 | 红参 | 绞股蓝 | 西洋参,1,MOL005284,7,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11469649,1,7,北五味子 | 生姜 | 细辛 | 芫荽 | 菊花 | 蒿本 | 藁本,1,MOL008990,7,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11472105,1,1,鹅不食草,1,MOL011704,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11473265,1,1,巴豆,1,MOL001628,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11503965,1,1,仙茅,1,MOL004165,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11504083,1,3,凌霄花 | 枇杷叶 | 麻黄,1,MOL012346,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11506999,1,1,山慈菇,1,MOL007991,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11521428,1,1,川芎,1,MOL002210,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11522801,1,1,青叶胆,1,MOL007965,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11537361,1,1,百部,1,MOL009441,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11558452,1,1,甘草,1,MOL004913,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11564505,1,2,佛手 | 细辛,1,MOL013260,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11571818,1,1,款冬花,1,MOL010021,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11573479,1,1,一枝黄花,1,MOL012165,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11586487,1,7,干姜 | 生姜 | 羌活 | 菊花 | 蒿本 | 藁本 | 郁金,1,MOL002475,7,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11600642,1,3,丹参 | 石见穿 | 黄连,1,MOL007134,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11602092,1,1,丹参,1,MOL007140,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11602329,1,1,甘草,1,MOL004914,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11604108,1,6,关黄柏 | 半边莲 | 玉竹 | 雷公藤 | 黄柏 | 黄精,1,MOL006384,6,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11630663,1,1,荜茇,1,MOL001587,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11637048,1,1,满山红,1,MOL012431,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11637239,1,2,姜黄 | 莪术,1,MOL000921,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11651583,1,1,香附,1,MOL004032,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11659239,1,1,巴戟天,1,MOL009517,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11664505,1,1,金盏菊花,1,MOL006096,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11666871,1,1,穿心莲,1,MOL008219,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11673075,1,2,木香 | 甘松,1,MOL010536,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11673107,1,1,檀香,1,MOL007588,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11674044,1,1,巴戟天,1,MOL009500,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11688333,1,1,菊花,1,MOL011816,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11703153,1,1,肉豆蔻,1,MOL009241,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11711021,1,1,侧柏叶,1,MOL002034,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11711453,1,2,关黄柏 | 雷公藤,1,MOL006364,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11717379,1,1,海风藤,1,MOL000327,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11736067,1,3,姜黄 | 莪术 | 降香,1,MOL000944,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11740990,1,1,熟地黄,1,MOL003725,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11744785,1,1,高良姜,1,MOL002571,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11744854,1,1,丹参,1,MOL007047,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11745794,1,1,关黄柏,1,MOL006415,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11747425,1,1,没药,1,MOL001157,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11757331,1,1,石上柏,1,MOL007576,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11769623,1,1,三七,1,MOL007509,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11769694,1,2,泽泻 | 黄药子,1,MOL000836,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11770062,1,10,昆布 | 桂枝 | 生姜 | 白芷 | 罗汉果 | 羌活 | 菊花 | 西河柳 | 辛夷 | 防风,1,MOL010120,10,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11771639,1,1,蔓荆子,1,MOL011926,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11776892,1,2,莪术 | 郁金,1,MOL000897,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11777169,1,1,降香,1,MOL002984,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11778225,1,1,急性子,1,MOL008612,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11778300,1,1,丹参,1,MOL007099,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11779541,1,1,降香,1,MOL002997,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11783365,1,1,香加皮,1,MOL005650,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11788274,1,2,常山 | 芫荽,1,MOL008163,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11788398,1,8,凌霄花 | 生姜 | 紫苏 | 紫苏子 | 细辛 | 艾叶 | 菊花 | 香薷,1,MOL005752,8,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11789373,1,2,菊花 | 野菊花,1,MOL008921,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11789644,1,1,乳香,1,MOL001292,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11796268,1,1,功劳木,1,MOL013004,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11797786,1,1,连翘,1,MOL003296,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11799446,1,1,漏芦,1,MOL007943,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11800639,1,1,大黄,1,MOL002283,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11804727,1,2,竹节参 | 陈皮,1,MOL005821,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11804943,1,2,川芎 | 当归,1,MOL002184,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11809239,1,1,连翘,1,MOL003329,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11810558,1,1,玄参,1,MOL007663,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11812750,1,2,白头翁 | 鸡骨草,1,MOL001957,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11815467,1,1,桑椹,1,MOL010298,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11815846,1,1,牵牛子,1,MOL005259,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11816951,1,2,大枣 | 枇杷叶,1,MOL012966,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11817856,1,1,前胡,1,MOL013076,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11819488,1,2,白芷 | 芫荽,1,MOL005808,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11820258,1,4,人参 | 川芎 | 金银花 | 鬼针草,1,MOL002121,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11842593,1,9,乳香 | 吴茱萸 | 川芎 | 干姜 | 柴胡 | 白芷 | 菊花 | 蒿本 | 麻黄,1,MOL001210,9,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11870462,1,4,倒扣草 | 党参 | 紫菀 | 金银花,1,MOL003036,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11954881,1,1,板蓝根,1,MOL001765,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11972394,1,1,板蓝根,1,MOL001834,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11975273,1,14,南瓜子 | 威灵仙 | 桑椹 | 槟榔 | 番泻叶 | 相思子 | 紫草 | 红参 | 苦杏仁 | 荆芥穗 | 薏苡仁 | 虎耳草 | 鼠曲草 | 龙脷叶,1,MOL002372,14,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11996452,1,10,椿皮 | 沉香 | 淫羊藿 | 玳玳花 | 甘松 | 生姜 | 矮地茶 | 紫苏 | 荔枝核 | 菊花,1,MOL004419,10,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12002600,1,1,柴胡,1,MOL004602,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12004524,1,3,关黄柏 | 椿皮 | 黄柏,1,MOL006276,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12095091,1,3,两面针 | 佛手 | 荠菜,1,MOL005087,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12219153,1,2,川贝母 | 红花,1,MOL002687,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12263096,1,2,甘草 | 菊花,1,MOL004970,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12299190,1,2,凌霄花 | 生姜,1,MOL012359,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12299191,1,2,胡椒 | 菊花,1,MOL002832,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12299876,1,1,白术,1,MOL000046,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12300041,1,1,桃仁,1,MOL001373,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12300069,1,1,没药,1,MOL001204,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12300073,1,2,姜黄 | 当归,1,MOL000967,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12302130,1,3,人参 | 北五味子 | 豨莶草,1,MOL004174,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12302190,1,1,紫苏子,1,MOL012884,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12302223,1,3,枇杷叶 | 椿皮 | 矮地茶,1,MOL006288,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12302226,1,1,牡荆叶,1,MOL011898,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12302227,1,4,柴胡 | 桂枝 | 生姜 | 紫苏,1,MOL004707,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12302243,1,12,功劳木 | 山茱萸 | 柴胡 | 桂枝 | 椿皮 | 矮地茶 | 石菖蒲 | 砂仁 | 菊花 | 辛夷 | 郁金 | 麻黄,1,MOL003573,12,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12302318,1,1,紫菀,1,MOL010475,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12302323,1,1,紫菀,1,MOL010479,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12303645,1,160,一枝黄花 | 两头尖 | 两面针 | 乌药 | 亚麻子 | 人参叶 | 伸筋草 | 佩兰 | 冬瓜子 | 刀豆 | 前胡 | 千金子 | 升麻 | 半枝莲 | 南瓜子 | 南蛇藤果 | 吴茱萸 | 土茯苓 | 土贝母 | 地耳草 | 地锦草 | 大皂荚 | 大蓟 | 大血藤 | 天仙藤 | 天冬 | 天南星 | 娑罗子 | 寻骨风 | 小蓟 | 山楂叶 | 山茱萸 | 川木通 | 川槿皮 | 川芎 | 川贝母 | 巴戟天 | 巴豆 | 常山 | 干姜 | 平贝母 | 延胡索 | 徐长卿 | 景天三七 | 木香 | 松花粉 | 板蓝根 | 枸骨叶 | 柏子仁 | 桂枝 | 桑寄生 | 槲寄生 | 沙棘 | 泽泻 | 淫羊藿 | 漏芦 | 火麻仁 | 灯心草 | 熟地黄 | 牡丹皮 | 牵牛子 | 猕猴桃根 | 猪牙皂 | 玄参 | 玉米须 | 玫瑰花 | 瓦松 | 甘松 | 甘草 | 番泻叶 | 白前 | 白芍 | 白蔹 | 白薇 | 白附子 | 百部 | 皂角刺 | 益智 | 相思子 | 石上柏 | 秦艽 | 积雪草 | 紫花前胡 | 紫草 | 络石藤 | 绞股蓝 | 续断 | 绿豆 | 罗布麻叶 | 羌活 | 翻白草 | 老鹳草 | 肿节风 | 胖大海 | 芦荟 | 芫花 | 花生衣 | 苍耳子 | 苦杏仁 | 苦楝子 | 苦楝皮 | 茜草 | 荆芥 | 荆芥穗 | 荔枝核 | 荜澄茄 | 荷叶 | 莱菔子 | 菝葜 | 萹蓄 | 葛花 | 葱白 | 蒺藜 | 蔓荆子 | 蕤仁 | 薄荷 | 薏苡仁 | 藁本 | 西河柳 | 覆盆子 | 败酱草 | 贯叶金丝桃 | 赤芍 | 路路通 | 车前子 | 车前草 | 辣椒 | 通草 | 郁金 | 野菊花 | 金盏菊花 | 金荞麦 | 金莲花 | 金钱草 | 钩藤 | 铁线透骨草 | 银柴胡 | 锦灯笼 | 防风 | 附子 | 陈皮 | 降香 | 零陵香 | 雷丸 | 青叶胆 | 青蒿 | 预知子 | 香加皮 | 香附 | 高良姜 | 鬼箭羽 | 鸡屎藤 | 鹅不食草 | 鹿衔草 | 麦芽 | 黄精 | 黄芩 | 鼠曲草 | 龙胆 | 龙葵,1,MOL000359,160,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12303666,1,1,酸枣仁,1,MOL001532,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12303924,1,3,关黄柏 | 千金子 | 夏枯草,1,MOL005217,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12304196,1,1,没药,1,MOL001196,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12304222,1,1,丁香,1,MOL013232,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12304272,1,1,郁金,1,MOL004243,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12304273,1,3,生姜 | 菊花 | 覆盆子,1,MOL008434,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12304325,1,1,没药,1,MOL000999,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12304570,1,3,三七 | 绞股蓝 | 芫荽,1,MOL007464,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12304610,1,1,北五味子,1,MOL008991,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12304886,1,1,女贞子,1,MOL005152,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12304985,1,15,丁香 | 川芎 | 广藿香 | 木香 | 牡荆叶 | 独活 | 生姜 | 白芷 | 荆芥 | 菊花 | 西红花 | 金钱草 | 防己 | 防风 | 麻黄,1,MOL001390,15,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12305110,1,1,款冬花,1,MOL010019,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12305182,1,2,白茅根 | 薏苡仁,1,MOL001874,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12305213,1,1,北五味子,1,MOL008942,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12305247,1,1,当归,1,MOL008283,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12305517,1,2,杜仲 | 甘草,1,MOL004987,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12305721,1,2,常山 | 白鲜皮,1,MOL006268,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12305761,1,1,芦荟,1,MOL005046,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12305991,1,1,葶苈子,1,MOL003910,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12306046,1,9,安息香 | 常山 | 柴胡 | 桂枝 | 椿皮 | 水红花子 | 芫荽 | 菊花 | 薄荷,1,MOL006287,9,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12306047,1,29,一枝黄花 | 丁香 | 伸筋草 | 厚朴 | 吴茱萸 | 木棉花 | 桂枝 | 款冬花 | 没药 | 满山红 | 生姜 | 白芷 | 紫苏 | 细辛 | 羌活 | 肉桂 | 苍耳子 | 菊花 | 蔓荆子 | 蛇床子 | 西河柳 | 辛夷 | 金银花 | 防己 | 防风 | 香薷 | 香附 | 高良姜 | 鹅不食草,1,MOL001123,29,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12306048,1,8,凌霄花 | 桂枝 | 椿皮 | 苍耳子 | 薄荷 | 辛夷 | 香薷 | 香附,1,MOL004056,8,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12306049,1,10,巴戟天 | 枸杞子 | 桂枝 | 生姜 | 石菖蒲 | 蛇床子 | 辛夷 | 金银花 | 香薷 | 鬼针草,1,MOL003126,10,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12306052,1,3,椿皮 | 覆盆子 | 辛夷,1,MOL006286,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12306055,1,9,丹参 | 吴茱萸 | 广藿香 | 满山红 | 矮地茶 | 胡椒 | 辛夷 | 香薷 | 马兜铃,1,MOL002835,9,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12306059,1,1,石菖蒲,1,MOL003556,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12306155,1,1,乳香,1,MOL001244,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12306866,1,2,三分三 | 洋金花,1,MOL005408,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12308603,1,1,青蒿,1,MOL007411,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12308619,1,1,白茅根,1,MOL001879,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12308625,1,2,北刘寄奴 | 花椒,1,MOL008130,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12308845,1,10,一枝黄花 | 北五味子 | 椿皮 | 生姜 | 砂仁 | 紫苏 | 细辛 | 蒿本 | 藁本 | 香薷,1,MOL006292,10,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12308846,1,2,山柰 | 香薷,1,MOL012107,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12308885,1,1,葶苈子,1,MOL003907,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12308908,1,1,罂粟壳,1,MOL009335,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12309018,1,1,西洋参,1,MOL011419,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12309050,1,2,南鹤虱 | 玫瑰花,1,MOL006104,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12309067,1,2,丹参 | 蔓荆子,1,MOL007096,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12309077,1,3,大青叶 | 板蓝根 | 蓼大青叶,1,MOL001770,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12309092,1,1,北豆根,1,MOL012917,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12309447,1,1,当归,1,MOL008244,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12309449,1,15,一枝黄花 | 凌霄花 | 墓头回 | 椿皮 | 生姜 | 白芷 | 紫苏 | 细辛 | 羌活 | 芫荽 | 荜茇 | 菊花 | 蒿本 | 蔓荆子 | 辛夷,1,MOL001608,15,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12309451,1,3,人参 | 藁本 | 郁金,1,MOL004237,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12309452,1,18,一枝黄花 | 姜黄 | 桂枝 | 款冬花 | 生姜 | 白术 | 益母草 | 紫苏 | 细辛 | 羌活 | 芫荽 | 莪术 | 菊花 | 蒿本 | 蔓荆子 | 薄荷 | 辛夷 | 鹅不食草,1,MOL000037,18,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12309505,1,2,细辛 | 辛夷,1,MOL012128,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12309540,1,1,紫菀,1,MOL010461,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12309576,1,1,椿皮,1,MOL006296,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12309637,1,1,京大戟,1,MOL010588,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12309694,1,8,党参 | 杜仲叶 | 栀子 | 槲寄生 | 浙贝母 | 红芪 | 雷公藤 | 青风藤,1,MOL000365,8,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12309811,1,4,甘松 | 菊花 | 金钱草 | 香附,1,MOL004033,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12309838,1,3,芫荽 | 菊花 | 薄荷,1,MOL012157,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12309841,1,1,伸筋草,1,MOL005422,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12309844,1,1,柴胡,1,MOL004721,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12309865,1,1,月季花,1,MOL012781,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12310695,1,1,垂盆草,1,MOL002065,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12310757,1,1,淫羊藿,1,MOL004377,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12310830,1,5,人参叶 | 关黄柏 | 积雪草 | 苍耳子 | 菊花,1,MOL006378,5,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12311071,1,1,板蓝根,1,MOL001786,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12311278,1,1,徐长卿,1,MOL005621,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12311348,1,2,女贞子 | 马钱子,1,MOL005159,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12313020,1,7,一枝黄花 | 没药 | 生姜 | 紫苏 | 蛇床子 | 覆盆子 | 金银花,1,MOL001180,7,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12313023,1,1,柴胡,1,MOL004724,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12313665,1,2,椿皮 | 西洋参,1,MOL006295,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12313974,1,1,马齿苋,1,MOL006660,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12314302,1,1,益智,1,MOL009359,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12314814,1,1,郁金,1,MOL004337,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12314859,1,1,没药,1,MOL001000,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12315192,1,1,仙茅,1,MOL004133,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12315259,1,5,乌敛莓 | 乌药 | 枸骨叶 | 檀香 | 砂仁,1,MOL007243,5,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12315283,1,1,满山红,1,MOL012447,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12315349,1,2,巴戟天 | 栀子,1,MOL009547,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12315451,1,1,当归,1,MOL008251,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12315453,1,2,人参 | 川芎,1,MOL002136,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12315492,1,12,川芎 | 巴戟天 | 木香 | 独活 | 生姜 | 紫苏 | 羌活 | 荔枝核 | 菊花 | 薄荷 | 郁金 | 香薷,1,MOL002117,12,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12330567,1,1,佛手,1,MOL013244,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12358389,1,2,丹参 | 余甘子,1,MOL006824,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12358781,1,1,北五味子,1,MOL008940,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12360346,1,1,决明子,1,MOL006454,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12366272,1,4,半边莲 | 天葵子 | 瓜蒌 | 罗汉果,1,MOL007170,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12442794,1,5,冬瓜子 | 冬瓜皮 | 白茅根 | 艾叶 | 马钱子,1,MOL001871,5,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12443330,1,4,川芎 | 牵牛子 | 艾叶 | 麻黄,1,MOL002160,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12444328,1,1,干姜,1,MOL002499,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12444386,1,1,诃子,1,MOL009141,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12444418,1,3,刀豆 | 芡实 | 辣椒,1,MOL008695,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12444466,1,1,西洋参,1,MOL011442,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12444487,1,1,灵芝,1,MOL011149,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12444662,1,1,玫瑰花,1,MOL010738,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12444745,1,2,山茱萸 | 马鞭草,1,MOL005545,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12451106,1,1,洋金花,1,MOL011491,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12453628,1,1,甘松,1,MOL010537,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12454408,1,1,砂仁,1,MOL007522,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12468616,1,1,淫羊藿,1,MOL004396,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12468617,1,1,大风子,1,MOL008241,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12477208,1,1,佛手,1,MOL013240,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
